-100,130,-100,-100,3,250
-100,130,-100,-100,6,250
-100,130,-100,-100,18,250
-100,130,-100,-100,15,250
-100,130,-100,-100,17,250
-100,8,-100,-100,2,-250
-100,17,-100,-100,11,-250
100,10,-100,-100,3,-250
-100,100,-100,-100,17,-250
-100,17,100,-100,1,-250
-100,13,-100,100,13,-250
-100,17,130,-100,6,250
-100,1,130,-100,12,250
-100,2,130,-100,11,250
-100,16,130,-100,13,250
-100,8,130,-100,9,250
-100,9,130,-100,2,250
-100,13,-100,-100,9,-250
-100,19,-100,-100,13,-250
100,9,-100,-100,17,-250
-100,100,-100,-100,13,-250
-100,14,100,-100,10,-250
-100,12,-100,100,16,-250
-100,10,-100,130,8,250
-100,16,-100,130,19,250
-100,5,-100,130,5,250
-100,18,-100,130,19,250
-100,7,-100,130,10,250
-100,13,-100,130,1,250
7,14,18,8,18,17
19,4,12,5,10,19
100,14,2,12,14,3
13,100,15,15,7,1
4,5,100,19,15,14
14,2,14,100,16,16
12,11,9,13,13,15
1,18,1,12,19,10
8,3,12,9,18,9
6,14,9,2,2,7
3,9,9,13,18,12
14,7,12,12,15,7
4,10,9,1,1,17
8,8,14,1,6,1
100,15,10,13,19,9
4,100,7,16,8,5
4,13,100,7,9,19
17,5,16,100,10,13
130,18,8,17,11,5
130,16,13,18,2,2
130,4,12,8,15,7
130,14,5,14,19,13
130,5,9,5,13,15
130,14,18,14,5,15
10,11,1,13,12,19
13,8,15,18,2,11
100,6,16,17,3,14
13,100,10,7,9,6
2,3,100,9,13,10
16,5,18,100,17,10
7,130,11,12,13,16
16,130,1,1,7,7
17,130,15,13,15,7
17,130,19,15,2,11
8,130,12,8,9,7
10,130,13,15,6,4
7,18,10,8,8,4
7,14,9,3,8,14
100,10,1,8,13,8
14,100,15,4,15,1
4,1,100,12,19,10
4,17,8,100,15,4
19,5,130,5,7,17
1,13,130,9,9,14
15,19,130,4,8,3
5,1,130,17,11,3
1,9,130,9,5,11
2,9,130,19,18,11
5,2,1,17,6,6
6,12,11,17,5,4
100,19,3,5,19,2
4,100,6,4,15,2
7,14,100,4,14,17
18,1,13,100,18,19
15,15,10,130,12,7
19,9,4,130,13,4
10,16,8,130,4,17
5,2,1,130,8,13
19,13,14,130,18,11
6,14,4,130,15,15
-100,-100,-100,18,1,-250
-100,-100,-100,8,5,-250
100,-100,-100,12,7,-250
-100,100,-100,16,4,-250
-100,-100,100,19,14,-250
-100,-100,-100,100,18,-250
-100,-100,-100,16,14,250
-100,-100,-100,14,6,250
-100,-100,-100,11,9,250
-100,-100,-100,6,3,250
-100,-100,-100,11,14,250
-100,-100,-100,10,4,250
-100,-100,-100,6,1,-250
-100,-100,-100,10,12,-250
100,-100,-100,6,2,-250
-100,100,-100,2,4,-250
-100,-100,100,4,13,-250
-100,-100,-100,100,8,-250
130,-100,-100,10,7,250
130,-100,-100,17,10,250
130,-100,-100,10,19,250
130,-100,-100,5,5,250
130,-100,-100,16,17,250
130,-100,-100,6,8,250
-100,-100,-100,5,4,-250
-100,-100,-100,16,12,-250
100,-100,-100,9,3,-250
-100,100,-100,5,6,-250
-100,-100,100,1,18,-250
-100,-100,-100,100,3,-250
-100,130,-100,7,4,250
-100,130,-100,13,12,250
-100,130,-100,7,17,250
-100,130,-100,14,8,250
-100,130,-100,9,3,250
-100,130,-100,17,19,250
-100,-100,-100,15,1,-250
-100,-100,-100,5,17,-250
100,-100,-100,9,2,-250
-100,100,-100,5,18,-250
-100,-100,100,8,7,-250
-100,-100,-100,100,2,-250
-100,-100,130,17,5,250
-100,-100,130,14,13,250
-100,-100,130,6,3,250
-100,-100,130,18,3,250
-100,-100,130,6,17,250
-100,-100,130,9,1,250
-100,-100,-100,11,10,-250
-100,-100,-100,16,1,-250
100,-100,-100,1,5,-250
-100,100,-100,12,12,-250
-100,-100,100,18,10,-250
-100,-100,-100,100,1,-250
-100,-100,-100,130,1,250
-100,-100,-100,130,14,250
-100,-100,-100,130,17,250
-100,-100,-100,130,8,250
-100,-100,-100,130,17,250
-100,-100,-100,130,18,250
9,13,16,19,4,7
12,7,6,13,15,15
100,15,12,19,9,12
11,100,15,6,2,12
9,12,100,15,6,9
13,14,3,100,17,8
1,15,4,15,16,16
16,7,12,11,10,18
6,9,17,9,11,11
19,17,9,18,19,14
18,17,5,7,14,9
1,7,17,11,12,3
13,16,19,19,2,4
5,1,12,2,3,3
100,3,5,7,9,4
14,100,11,4,15,7
19,11,100,17,9,12
11,8,6,100,1,3
130,11,4,12,6,11
130,7,19,10,10,9
130,3,12,11,2,13
130,2,11,18,3,13
130,7,12,3,18,13
130,7,7,14,8,5
6,15,8,5,15,9
19,1,17,10,8,6
100,13,14,17,7,15
9,100,3,1,7,2
5,16,100,3,12,5
10,14,10,100,11,9
10,130,19,18,10,1
7,130,7,12,18,19
8,130,13,3,17,13
1,130,14,13,6,4
6,130,7,4,3,15
3,130,2,16,15,14
1,17,8,12,2,19
9,1,4,8,7,2
100,12,17,11,18,11
10,100,2,5,19,12
4,11,100,5,19,8
9,10,13,100,5,9
3,2,130,3,14,3
19,15,130,10,12,2
1,12,130,9,4,11
5,18,130,19,6,18
2,17,130,7,1,16
9,18,130,1,4,19
3,2,16,5,10,10
14,14,4,19,14,15
100,15,8,3,16,12
17,100,12,7,15,16
11,11,100,19,6,10
10,19,13,100,12,16
18,9,11,130,10,17
12,6,12,130,16,16
6,3,1,130,15,2
12,19,16,130,11,2
13,14,18,130,18,19
6,19,8,130,6,17
-100,-100,1,-100,10,-250
-100,-100,7,-100,14,-250
100,-100,3,-100,8,-250
-100,100,1,-100,8,-250
-100,-100,100,-100,6,-250
-100,-100,1,100,19,-250
-100,-100,12,-100,13,250
-100,-100,3,-100,18,250
-100,-100,13,-100,16,250
-100,-100,8,-100,18,250
-100,-100,8,-100,10,250
-100,-100,3,-100,1,250
-100,-100,12,-100,3,-250
-100,-100,12,-100,3,-250
100,-100,10,-100,3,-250
-100,100,16,-100,10,-250
-100,-100,100,-100,18,-250
-100,-100,17,100,3,-250
130,-100,2,-100,9,250
130,-100,10,-100,14,250
130,-100,16,-100,8,250
130,-100,16,-100,1,250
130,-100,14,-100,1,250
130,-100,4,-100,18,250
-100,-100,12,-100,6,-250
-100,-100,11,-100,15,-250
100,-100,13,-100,15,-250
-100,100,1,-100,11,-250
-100,-100,100,-100,8,-250
-100,-100,9,100,18,-250
-100,130,14,-100,1,250
-100,130,4,-100,11,250
-100,130,4,-100,13,250
-100,130,8,-100,11,250
-100,130,3,-100,15,250
-100,130,17,-100,14,250
-100,-100,16,-100,6,-250
-100,-100,14,-100,3,-250
100,-100,1,-100,10,-250
-100,100,11,-100,5,-250
-100,-100,100,-100,14,-250
-100,-100,6,100,9,-250
-100,-100,130,-100,12,250
-100,-100,130,-100,13,250
-100,-100,130,-100,12,250
-100,-100,130,-100,15,250
-100,-100,130,-100,18,250
-100,-100,130,-100,19,250
-100,-100,3,-100,11,-250
-100,-100,8,-100,14,-250
100,-100,19,-100,14,-250
-100,100,5,-100,14,-250
-100,-100,100,-100,12,-250
-100,-100,10,100,5,-250
-100,-100,5,130,1,250
-100,-100,12,130,12,250
-100,-100,3,130,18,250
-100,-100,15,130,5,250
-100,-100,1,130,14,250
-100,-100,17,130,15,250
13,12,17,3,14,5
2,8,7,3,10,8
100,16,17,4,17,19
10,100,6,10,11,14
13,3,100,9,11,6
1,17,19,100,5,3
8,8,8,19,1,12
2,14,17,7,9,18
9,14,10,15,2,4
15,15,12,8,17,2
8,13,13,1,17,1
12,15,14,10,1,9
3,13,2,3,9,11
14,9,6,12,1,9
100,1,13,4,13,17
7,100,2,9,1,3
12,2,100,18,16,12
3,7,10,100,8,8
130,11,12,16,5,8
130,3,7,9,4,11
130,1,13,17,6,10
130,16,1,11,19,12
130,10,15,8,3,15
130,14,19,13,4,6
14,3,3,15,6,5
4,17,14,17,3,15
100,16,17,10,5,13
14,100,8,2,6,19
17,1,100,1,14,10
17,7,9,100,14,4
8,130,14,8,14,8
15,130,11,4,6,1
7,130,2,5,18,9
17,130,14,18,18,2
6,130,2,7,11,17
7,130,15,6,16,5
3,4,5,14,17,17
4,9,17,5,5,9
100,1,17,7,14,13
8,100,7,17,4,7
11,4,100,13,14,8
2,14,8,100,15,17
11,4,130,1,9,13
10,7,130,9,5,3
13,8,130,3,6,9
11,17,130,12,19,8
13,12,130,17,16,17
13,8,130,13,1,19
19,2,4,10,16,9
7,18,4,1,2,5
100,8,13,17,15,19
11,100,14,3,3,17
12,9,100,11,1,3
1,18,8,100,13,3
11,13,13,130,1,9
13,10,18,130,19,9
19,19,9,130,4,16
5,8,10,130,15,16
13,13,5,130,2,18
1,16,11,130,9,15
-100,-100,6,-100,9,-250
-100,-100,3,-100,5,-250
100,-100,13,-100,6,-250
-100,100,9,-100,3,-250
-100,-100,100,-100,19,-250
-100,-100,1,100,9,-250
-100,-100,2,-100,2,250
-100,-100,9,-100,8,250
-100,-100,16,-100,8,250
-100,-100,16,-100,7,250
-100,-100,17,-100,10,250
-100,-100,19,-100,13,250
-100,-100,10,-100,12,-250
-100,-100,19,-100,4,-250
100,-100,6,-100,6,-250
-100,100,7,-100,17,-250
-100,-100,100,-100,16,-250
-100,-100,18,100,8,-250
130,-100,14,-100,13,250
130,-100,3,-100,3,250
130,-100,12,-100,19,250
130,-100,7,-100,18,250
130,-100,17,-100,8,250
130,-100,1,-100,10,250
-100,-100,13,-100,13,-250
-100,-100,13,-100,6,-250
100,-100,15,-100,10,-250
-100,100,7,-100,16,-250
-100,-100,100,-100,1,-250
-100,-100,13,100,18,-250
-100,130,3,-100,12,250
-100,130,10,-100,19,250
-100,130,4,-100,18,250
-100,130,4,-100,7,250
-100,130,19,-100,5,250
-100,130,3,-100,9,250
-100,-100,12,-100,14,-250
-100,-100,18,-100,4,-250
100,-100,15,-100,7,-250
-100,100,16,-100,10,-250
-100,-100,100,-100,16,-250
-100,-100,7,100,1,-250
-100,-100,130,-100,6,250
-100,-100,130,-100,17,250
-100,-100,130,-100,7,250
-100,-100,130,-100,2,250
-100,-100,130,-100,15,250
-100,-100,130,-100,18,250
-100,-100,1,-100,17,-250
-100,-100,12,-100,4,-250
100,-100,9,-100,16,-250
-100,100,4,-100,5,-250
-100,-100,100,-100,15,-250
-100,-100,18,100,11,-250
-100,-100,7,130,5,250
-100,-100,10,130,13,250
-100,-100,5,130,16,250
-100,-100,5,130,4,250
-100,-100,2,130,4,250
-100,-100,4,130,10,250
6,10,2,15,12,8
4,11,6,6,14,16
100,7,5,7,3,2
1,100,2,19,7,17
9,7,100,1,9,13
1,9,10,100,15,7
3,14,5,13,9,6
1,19,1,5,9,12
14,17,13,12,10,3
6,6,14,16,19,16
10,19,4,11,19,12
12,8,7,3,1,15
13,8,8,19,9,5
6,18,2,7,4,14
100,17,17,9,5,4
13,100,17,10,13,5
11,9,100,14,3,1
13,7,18,100,19,13
130,9,11,3,11,17
130,11,17,2,13,9
130,8,12,3,18,12
130,13,7,18,6,16
130,1,4,16,3,8
130,18,10,13,5,1
16,12,19,16,16,10
10,7,16,11,19,14
100,5,12,19,13,17
8,100,1,18,13,5
2,3,100,15,10,13
10,12,19,100,9,4
13,130,2,10,4,13
7,130,5,4,6,14
12,130,15,17,17,15
11,130,3,18,12,14
1,130,9,15,6,18
11,130,4,16,6,3
6,10,5,13,17,12
17,18,4,8,1,1
100,8,6,4,15,19
17,100,19,9,13,10
3,9,100,2,14,12
2,2,2,100,9,3
1,1,130,1,4,4
3,17,130,16,12,10
7,6,130,10,17,11
5,9,130,6,6,11
7,7,130,14,4,8
13,8,130,12,1,14
3,5,1,2,17,9
9,3,7,9,2,18
100,15,5,2,3,9
8,100,7,19,2,13
10,19,100,17,7,8
7,15,4,100,14,18
3,4,3,130,17,8
6,2,7,130,13,13
3,7,12,130,2,18
16,15,6,130,19,2
17,4,13,130,4,7
14,18,17,130,13,17
-100,-100,-100,11,4,-250
-100,-100,-100,17,18,-250
100,-100,-100,2,3,-250
-100,100,-100,15,7,-250
-100,-100,100,1,12,-250
-100,-100,-100,100,7,-250
-100,-100,-100,12,13,250
-100,-100,-100,10,15,250
-100,-100,-100,7,11,250
-100,-100,-100,18,5,250
-100,-100,-100,1,12,250
-100,-100,-100,16,14,250
-100,-100,-100,7,1,-250
-100,-100,-100,17,3,-250
100,-100,-100,2,15,-250
-100,100,-100,9,13,-250
-100,-100,100,7,17,-250
-100,-100,-100,100,8,-250
130,-100,-100,17,7,250
130,-100,-100,5,5,250
130,-100,-100,8,12,250
130,-100,-100,7,1,250
130,-100,-100,11,3,250
130,-100,-100,9,4,250
-100,-100,-100,3,10,-250
-100,-100,-100,17,14,-250
100,-100,-100,14,5,-250
-100,100,-100,6,6,-250
-100,-100,100,9,6,-250
-100,-100,-100,100,2,-250
-100,130,-100,14,17,250
-100,130,-100,11,17,250
-100,130,-100,13,11,250
-100,130,-100,6,3,250
-100,130,-100,15,7,250
-100,130,-100,6,3,250
-100,-100,-100,17,17,-250
-100,-100,-100,19,9,-250
100,-100,-100,6,4,-250
-100,100,-100,11,14,-250
-100,-100,100,17,14,-250
-100,-100,-100,100,1,-250
-100,-100,130,13,4,250
-100,-100,130,14,17,250
-100,-100,130,4,9,250
-100,-100,130,5,15,250
-100,-100,130,7,2,250
-100,-100,130,11,15,250
-100,-100,-100,2,12,-250
-100,-100,-100,8,12,-250
100,-100,-100,13,3,-250
-100,100,-100,2,7,-250
-100,-100,100,9,8,-250
-100,-100,-100,100,12,-250
-100,-100,-100,130,5,250
-100,-100,-100,130,12,250
-100,-100,-100,130,14,250
-100,-100,-100,130,2,250
-100,-100,-100,130,12,250
-100,-100,-100,130,17,250
15,16,2,12,4,12
2,11,11,14,1,10
100,7,3,8,12,15
3,100,13,7,19,8
3,3,100,16,14,10
19,16,16,100,10,17
4,1,19,18,18,7
6,14,7,4,3,6
10,12,3,17,1,16
4,12,15,9,3,17
18,16,15,13,1,10
9,10,7,2,1,3
6,10,19,3,14,1
9,1,17,19,19,2
100,12,17,14,18,8
11,100,7,17,3,10
3,8,100,8,9,19
12,8,16,100,14,1
130,18,7,15,12,16
130,2,9,3,13,3
130,19,15,4,15,3
130,9,5,10,12,13
130,7,19,6,7,11
130,6,17,11,3,6
8,5,1,4,11,10
15,14,9,2,8,12
100,12,17,16,11,14
11,100,7,9,2,1
12,19,100,16,4,2
2,19,1,100,9,1
19,130,11,11,15,3
4,130,16,12,12,17
6,130,18,14,10,3
2,130,15,4,18,4
7,130,9,9,3,2
17,130,18,7,2,2
8,2,1,19,12,8
3,15,9,4,14,9
100,13,12,13,5,3
18,100,8,5,7,17
8,8,100,8,14,18
17,9,19,100,15,16
10,5,130,19,12,7
13,1,130,14,6,2
17,6,130,19,12,3
13,18,130,15,14,1
18,13,130,15,10,7
3,3,130,13,1,16
6,6,14,4,17,8
4,10,3,4,11,17
100,1,1,14,7,10
19,100,3,16,6,8
6,3,100,8,17,1
18,19,3,100,16,18
7,15,17,130,9,7
3,6,1,130,5,13
5,3,5,130,10,16
7,17,4,130,10,13
3,16,2,130,4,2
12,15,19,130,7,7
8,-100,-100,-100,4,-250
7,-100,-100,-100,3,-250
100,-100,-100,-100,17,-250
16,100,-100,-100,12,-250
6,-100,100,-100,5,-250
8,-100,-100,100,18,-250
5,-100,-100,-100,7,250
2,-100,-100,-100,3,250
9,-100,-100,-100,1,250
10,-100,-100,-100,8,250
4,-100,-100,-100,9,250
12,-100,-100,-100,3,250
18,-100,-100,-100,1,-250
3,-100,-100,-100,6,-250
100,-100,-100,-100,11,-250
9,100,-100,-100,17,-250
14,-100,100,-100,3,-250
18,-100,-100,100,13,-250
130,-100,-100,-100,5,250
130,-100,-100,-100,18,250
130,-100,-100,-100,15,250
130,-100,-100,-100,1,250
130,-100,-100,-100,14,250
130,-100,-100,-100,11,250
2,-100,-100,-100,4,-250
5,-100,-100,-100,13,-250
100,-100,-100,-100,10,-250
2,100,-100,-100,2,-250
16,-100,100,-100,12,-250
5,-100,-100,100,14,-250
10,130,-100,-100,12,250
5,130,-100,-100,19,250
19,130,-100,-100,11,250
11,130,-100,-100,5,250
14,130,-100,-100,19,250
11,130,-100,-100,7,250
9,-100,-100,-100,4,-250
10,-100,-100,-100,6,-250
100,-100,-100,-100,17,-250
8,100,-100,-100,6,-250
13,-100,100,-100,4,-250
2,-100,-100,100,7,-250
8,-100,130,-100,11,250
12,-100,130,-100,2,250
16,-100,130,-100,2,250
9,-100,130,-100,4,250
5,-100,130,-100,13,250
14,-100,130,-100,19,250
3,-100,-100,-100,18,-250
12,-100,-100,-100,18,-250
100,-100,-100,-100,5,-250
14,100,-100,-100,16,-250
17,-100,100,-100,7,-250
3,-100,-100,100,4,-250
10,-100,-100,130,18,250
3,-100,-100,130,6,250
4,-100,-100,130,18,250
13,-100,-100,130,12,250
19,-100,-100,130,14,250
14,-100,-100,130,15,250
6,13,1,3,8,12
3,7,5,18,7,1
100,17,8,11,5,14
11,100,17,6,12,19
3,8,100,6,3,3
15,14,16,100,17,14
6,17,8,13,10,5
3,13,7,19,15,1
11,7,17,13,9,10
15,10,11,4,15,4
7,5,17,3,1,2
4,13,4,2,14,15
19,2,18,19,16,16
9,14,14,12,1,19
100,18,18,15,10,1
19,100,1,7,18,15
5,4,100,8,14,18
7,3,19,100,1,1
130,13,11,12,18,1
130,11,17,4,8,16
130,19,16,19,18,14
130,14,19,10,5,14
130,12,18,15,6,1
130,19,7,10,11,16
4,17,12,16,17,8
5,6,1,11,8,14
100,7,15,4,7,5
14,100,15,3,10,11
7,8,100,7,4,15
7,4,3,100,1,18
8,130,6,8,13,2
16,130,4,11,9,17
9,130,11,3,12,19
9,130,3,6,16,14
17,130,13,18,14,9
15,130,18,7,6,6
18,18,18,5,19,6
9,11,4,5,9,17
100,6,11,3,17,17
15,100,4,11,18,6
16,18,100,12,3,16
3,1,2,100,13,4
18,15,130,15,17,13
4,14,130,18,7,14
2,11,130,3,8,4
1,10,130,2,2,19
16,19,130,3,2,7
1,4,130,11,7,18
19,11,17,10,10,16
11,13,15,19,4,15
100,7,19,14,18,11
10,100,5,5,2,15
16,1,100,16,14,10
19,10,11,100,15,7
9,10,6,130,14,3
9,10,15,130,10,6
14,10,15,130,17,2
18,19,18,130,12,8
1,11,10,130,9,8
18,15,7,130,5,6
3,-100,-100,-100,12,-250
14,-100,-100,-100,12,-250
100,-100,-100,-100,4,-250
1,100,-100,-100,1,-250
11,-100,100,-100,8,-250
2,-100,-100,100,8,-250
15,-100,-100,-100,15,250
19,-100,-100,-100,6,250
9,-100,-100,-100,16,250
11,-100,-100,-100,10,250
6,-100,-100,-100,16,250
18,-100,-100,-100,2,250
6,-100,-100,-100,7,-250
12,-100,-100,-100,3,-250
100,-100,-100,-100,3,-250
19,100,-100,-100,5,-250
14,-100,100,-100,12,-250
15,-100,-100,100,3,-250
130,-100,-100,-100,17,250
130,-100,-100,-100,8,250
130,-100,-100,-100,12,250
130,-100,-100,-100,8,250
130,-100,-100,-100,16,250
130,-100,-100,-100,12,250
8,-100,-100,-100,3,-250
4,-100,-100,-100,10,-250
100,-100,-100,-100,12,-250
19,100,-100,-100,5,-250
5,-100,100,-100,10,-250
12,-100,-100,100,3,-250
1,130,-100,-100,8,250
1,130,-100,-100,12,250
9,130,-100,-100,1,250
2,130,-100,-100,16,250
5,130,-100,-100,6,250
6,130,-100,-100,11,250
3,-100,-100,-100,1,-250
5,-100,-100,-100,10,-250
100,-100,-100,-100,4,-250
19,100,-100,-100,14,-250
14,-100,100,-100,7,-250
4,-100,-100,100,3,-250
12,-100,130,-100,19,250
7,-100,130,-100,15,250
17,-100,130,-100,19,250
16,-100,130,-100,5,250
2,-100,130,-100,13,250
2,-100,130,-100,4,250
16,-100,-100,-100,1,-250
2,-100,-100,-100,4,-250
100,-100,-100,-100,11,-250
11,100,-100,-100,6,-250
16,-100,100,-100,1,-250
7,-100,-100,100,8,-250
17,-100,-100,130,1,250
8,-100,-100,130,8,250
5,-100,-100,130,9,250
19,-100,-100,130,10,250
10,-100,-100,130,5,250
7,-100,-100,130,9,250
4,5,18,15,15,14
15,14,2,13,8,5
100,7,3,15,13,14
13,100,7,9,14,7
11,14,100,5,4,3
14,1,19,100,4,3
19,2,6,8,18,17
16,4,5,1,4,5
16,10,13,5,16,16
2,4,14,1,12,17
1,6,2,11,18,18
16,17,9,1,13,7
14,4,11,1,3,11
7,6,7,7,5,13
100,15,5,6,14,12
15,100,8,1,5,12
16,13,100,1,6,5
8,1,18,100,3,15
130,17,2,17,15,5
130,15,18,8,9,2
130,2,4,14,11,15
130,17,17,10,6,2
130,19,4,4,10,1
130,5,5,12,6,7
19,5,18,10,19,4
3,13,9,5,14,17
100,5,15,7,5,3
2,100,1,13,19,7
9,12,100,13,12,11
18,4,11,100,12,10
9,130,15,1,14,8
6,130,13,7,5,2
18,130,2,11,15,17
6,130,11,13,9,12
4,130,12,1,3,17
14,130,5,14,19,7
2,14,10,4,8,9
5,4,17,1,15,19
100,8,19,15,17,15
8,100,13,7,18,3
12,19,100,2,9,18
11,5,7,100,8,4
9,17,130,14,17,15
19,19,130,9,17,19
2,8,130,19,19,3
15,10,130,18,3,14
12,1,130,14,19,10
13,19,130,7,5,12
12,13,17,14,7,9
14,7,14,12,2,13
100,14,11,2,4,7
16,100,17,10,5,10
16,6,100,1,8,8
17,12,16,100,17,5
2,19,10,130,7,7
15,17,13,130,11,11
16,4,10,130,3,18
4,10,13,130,9,6
2,11,11,130,11,14
1,18,12,130,3,16
2,-100,4,13,11,2
6,-100,13,9,9,6
100,-100,4,12,5,8
9,100,1,9,5,16
19,-100,100,18,10,15
15,-100,4,100,19,3
17,-100,5,4,11,14
13,-100,2,10,14,5
12,-100,14,10,7,1
4,-100,18,13,14,3
19,-100,14,1,2,11
14,-100,13,12,19,1
19,-100,14,17,6,11
2,-100,1,6,16,7
100,-100,11,5,9,1
16,100,14,18,11,19
12,-100,100,13,3,5
11,-100,11,100,1,9
130,-100,15,5,6,4
130,-100,18,2,17,6
130,-100,7,11,7,18
130,-100,5,5,13,11
130,-100,13,13,10,5
130,-100,18,1,18,12
13,-100,9,3,18,17
6,-100,13,5,7,7
100,-100,1,15,8,9
14,100,2,13,8,11
19,-100,100,16,12,17
7,-100,2,100,8,3
2,130,7,17,2,17
16,130,8,1,5,10
19,130,17,18,17,10
1,130,19,19,7,4
18,130,12,18,8,12
17,130,11,14,14,1
3,-100,9,12,4,4
11,-100,4,19,18,13
100,-100,18,15,1,12
2,100,4,9,9,4
14,-100,100,7,10,10
17,-100,16,100,6,2
3,-100,130,18,2,17
12,-100,130,16,17,8
14,-100,130,2,15,14
16,-100,130,6,8,12
2,-100,130,2,11,3
1,-100,130,7,3,10
6,-100,7,10,17,14
4,-100,19,12,12,18
100,-100,13,14,9,5
10,100,10,2,15,19
1,-100,100,1,8,18
5,-100,3,100,15,9
10,-100,3,130,19,4
3,-100,19,130,1,10
12,-100,17,130,19,14
12,-100,3,130,11,10
8,-100,4,130,12,13
8,-100,11,130,1,3
18,1,11,18,11,9
16,1,13,14,5,6
100,19,13,4,13,10
15,100,9,1,10,9
11,10,100,14,19,17
13,2,3,100,15,14
8,1,15,13,13,3
13,11,10,11,14,1
12,18,19,18,1,17
6,4,7,8,13,7
1,3,3,9,7,6
1,6,8,3,10,19
11,18,2,15,1,18
10,8,9,17,10,17
100,11,16,5,6,14
1,100,3,19,4,10
11,9,100,14,18,7
16,17,14,100,3,2
130,11,2,17,10,5
130,1,7,14,12,18
130,10,3,10,10,17
130,13,3,16,14,6
130,11,1,14,7,5
130,2,12,2,7,3
15,16,9,1,3,6
6,13,9,6,1,8
100,16,18,3,2,14
8,100,18,17,12,8
7,3,100,11,13,19
8,5,1,100,9,15
3,130,19,8,10,5
11,130,19,18,19,9
12,130,15,11,9,2
11,130,13,12,3,9
12,130,10,15,8,10
11,130,1,4,2,13
14,14,7,13,1,19
4,11,10,17,15,14
100,19,18,8,2,13
16,100,3,19,14,4
17,13,100,1,2,18
5,11,17,100,15,4
2,12,130,1,8,19
9,10,130,6,5,1
9,11,130,13,11,2
17,15,130,2,13,6
16,10,130,17,10,19
3,2,130,16,16,19
13,13,5,19,16,2
3,7,5,6,2,16
100,16,8,8,3,8
9,100,8,17,14,4
6,8,100,16,16,18
1,5,2,100,18,18
17,17,6,130,10,9
13,17,11,130,5,8
10,17,18,130,3,14
12,13,10,130,11,10
18,7,4,130,10,8
18,14,2,130,1,7
7,-100,-100,-100,2,-250
4,-100,-100,-100,14,-250
100,-100,-100,-100,17,-250
9,100,-100,-100,4,-250
10,-100,100,-100,12,-250
16,-100,-100,100,11,-250
5,-100,-100,-100,12,250
13,-100,-100,-100,6,250
19,-100,-100,-100,14,250
11,-100,-100,-100,13,250
2,-100,-100,-100,19,250
3,-100,-100,-100,19,250
1,-100,-100,-100,18,-250
18,-100,-100,-100,19,-250
100,-100,-100,-100,7,-250
9,100,-100,-100,9,-250
17,-100,100,-100,16,-250
5,-100,-100,100,7,-250
130,-100,-100,-100,16,250
130,-100,-100,-100,1,250
130,-100,-100,-100,3,250
130,-100,-100,-100,9,250
130,-100,-100,-100,4,250
130,-100,-100,-100,10,250
5,-100,-100,-100,4,-250
5,-100,-100,-100,17,-250
100,-100,-100,-100,9,-250
9,100,-100,-100,8,-250
6,-100,100,-100,7,-250
1,-100,-100,100,19,-250
14,130,-100,-100,18,250
8,130,-100,-100,6,250
6,130,-100,-100,7,250
3,130,-100,-100,10,250
17,130,-100,-100,17,250
4,130,-100,-100,11,250
7,-100,-100,-100,17,-250
13,-100,-100,-100,16,-250
100,-100,-100,-100,12,-250
18,100,-100,-100,15,-250
10,-100,100,-100,11,-250
8,-100,-100,100,13,-250
9,-100,130,-100,7,250
4,-100,130,-100,17,250
18,-100,130,-100,6,250
1,-100,130,-100,4,250
13,-100,130,-100,12,250
16,-100,130,-100,5,250
18,-100,-100,-100,17,-250
17,-100,-100,-100,8,-250
100,-100,-100,-100,10,-250
16,100,-100,-100,13,-250
15,-100,100,-100,13,-250
9,-100,-100,100,6,-250
14,-100,-100,130,18,250
1,-100,-100,130,17,250
3,-100,-100,130,18,250
17,-100,-100,130,7,250
14,-100,-100,130,15,250
12,-100,-100,130,7,250
1,18,7,9,9,7
5,12,15,15,16,5
100,17,4,2,15,16
1,100,1,11,19,8
14,11,100,5,10,1
2,9,15,100,13,15
19,2,10,16,15,18
17,14,5,15,3,2
19,15,13,16,14,15
3,14,6,12,2,10
13,12,3,15,13,3
15,15,10,6,17,3
3,16,14,11,11,18
8,15,6,1,4,16
100,15,12,14,5,3
8,100,10,18,6,2
15,12,100,3,4,5
6,8,2,100,1,14
130,4,7,18,11,10
130,1,18,6,8,10
130,9,10,1,18,8
130,19,1,18,18,11
130,3,1,14,2,5
130,6,19,17,1,14
3,7,3,1,8,9
3,14,17,1,13,17
100,4,18,9,9,18
1,100,16,5,6,6
12,17,100,10,14,2
17,7,4,100,17,5
12,130,12,4,18,4
19,130,19,12,12,14
1,130,16,19,18,5
13,130,14,19,7,1
1,130,12,16,18,9
5,130,13,11,12,5
2,4,15,14,17,12
5,6,2,12,19,4
100,18,17,10,1,7
4,100,5,6,14,11
18,8,100,6,1,6
11,1,17,100,18,11
17,5,130,19,6,15
6,7,130,16,11,1
4,5,130,8,11,11
10,11,130,15,13,2
16,5,130,18,1,5
14,16,130,2,17,7
18,7,4,4,17,15
16,10,15,4,7,10
100,4,5,11,6,2
6,100,9,14,7,13
2,15,100,9,12,15
7,9,11,100,10,8
18,11,10,130,12,11
13,13,6,130,9,15
10,9,11,130,8,19
3,18,2,130,6,8
14,3,13,130,4,9
16,13,9,130,17,1
9,-100,-100,-100,14,-250
2,-100,-100,-100,6,-250
